000010090706000800080406010040000009000659000200000050060308005008000204020060000|79|Unfair|1384
000060700060583000180000502000050080800000005090320000602000017000036050008040000|80|Medium|420
700000000000508300026000410000801600100000807002709000053000240007605000000000001|81|Hard|794
850093040090000050700010000620030004000804000900070000000080001060000070070120068|82|Medium|340
010080930000000000068570010034000700000307000009000560470095320000000000095010040|83|Hard|1106
000010000000000080207000540001003600700590004006800200080000906690000050000020000|84|Medium|742
470000000000090007200607031000036000310000042000520000930801006800062000000000014|85|Hard|1226
000070000004800100030900002210500094000203000980001037100709080008006500000050000|86|Unfair|1416
020080003000503002430020010080470000100000009000092050040050071500301000200040080|87|Hard|722
002000004000980006008000200500090000020403058090010003006000700300024000207000100|88|Unfair|1534
020900310030080000040102000001300500000201000003004600000503070000020060015007930|89|Medium|546
900000002108900406040705000000104000090070080000308000000507020304009807600000009|90|Medium|306
500700000000600100300040002700000040160020930020000007400050600009008000000003004|91|Medium|472
000365001000000007030090840900800600000070000004201005049000050100000000800720000|92|Hard|598
070012080002000900080009000000600300500040007001005000090800020006000710050160040|93|Medium|434
002000301090080040000010200045120000000000000010035480000070000530090060206000100|94|Medium|544
000071900000000000013000650300006705007204100406300209038000460000000000002630000|95|Hard|1146
400503608082006450000000000600000007009308200100000004000000000065200300307604001|96|Medium|376
030000010000915000005000006050300004304000601700002000403100900000436000060000020|97|Medium|564
607000800008790004030001020000004006000178000800300000050600040200089100006000309|98|Medium|426
000005000000249080063800090007000849000020000534000200040003760080714000000600000|99|Medium|396
003002090000000003002010000007400050000509600080600100000050000600000008039700400|100|Extreme|1936
800030002035000040020504000001009800000347000002600400000806070060000980700090004|101|Hard|676
009000000100700090400080705000063000054000370000200080700010000510004006000000900|102|Hard|892
004020103070050900009300670001000008700000004800000500097002300006070020102060400|103|Medium|362
005060870000059000000000002090408006060000090300900280500000000000642000047030600|104|Medium|684
090000000006800900080300060000400002004601300800000000042006030005104600030000070|105|Medium|528
018500020006007000009200730160000007000000000800000013085001300000605900030008570|106|Medium|526
800007004201400709000020000140000500005000900003000026000000000609005400400102008|107|Hard|864
400000000100050009068002700030100090019080470040007030003500810600070005000000003|108|Medium|456
006140050407000800300900000100000705000614000200000003000006004008000002070082100|109|Medium|774
000016058000308000000000007900050081703000502520090006800000100000809000240160000|110|Medium|506
000268050870030002000000009003100600060070030005003700300000000200090071010726000|111|Hard|876
400602000090000500001050200060030009002000010300070040003040100004003060000901007|112|Medium|594
000000000103600008780045010000130000850200076000060000010050049400003702000000000|113|Hard|654
030500080000037000054029100003000900400010002006000400005970340000350000010002060|114|Medium|576
000000600003710502000304009000009003020000070300600000800502000907008300006003400|115|Hard|594
000085000070900001802004003020007000160000085000300010300400208600002040000891000|116|Unfair|796
005307600018000090000000004500690003093000160000034008000000000030000270001506400|117|Hard|600
006000200000300000080019576000000008741803659800000000359460020000005000008000900|118|Medium|362
003000400800067003700009020030908000400000002000206070020500000600790008305000100|119|Hard|900
001009200000000070040031050600405007000010000500007009090570000020000080004300600|120|Extreme|2328
045090300010060000900200070070000001200189007100000060020008005000040080006010430|121|Medium|366
000000003030020080001600004009080002000070900500030001200000700740010030900000000|122|Hard|886
020305100000000029070040000000000970302000601068000040000070060610000004005608000|123|Medium|454
010957000050040000340000090000000206900836001104000000090000043000090080000382060|124|Hard|856
000402050080001062004800000008000004007000900900000600000003000632500080090208100|125|Medium|454
000060000050010907003900080090000041004000700610000000079004200305090060000050000|126|Hard|588
040800206009407500300000008000030700400908003001020000100000007003205100704001020|127|Hard|672
010000075900400000000809010701004206000000000609000807080601000000302004260000030|128|Medium|590
076000000800400002020700010700502600380000020004007003050009030000001004000000270|129|Medium|574
080000703070000000002090500009307201000401009507002400004010800000000060208000040|130|Medium|390
604005007009800000001060500000020005090106080700080040003050800000002100500700309|131|Hard|716
700590002000000080109020000030470000290000008000012040000040005040000070900053001|132|Medium|504
090405060007020400000800190000700000020040030000008010015007000002000600060009080|133|Unfair|1708
005009700069010040001003000090050007002000500103040020000800000040000230007200000|134|Medium|378
100004009000501070000030060002000003005000200700000900090060030080005000600802007|135|Medium|612
010080000800731050040000030600000000307000826000000003000000010090625000000070090|136|Medium|702
000048000002905007050003080091000420000401000070000130020000070900804600000560000|137|Medium|350
090000000000012097000040603800460300046000820005098004601020000470650000000000010|138|Hard|1112
850043700904000000000000400500030102000060300201080007009000000000000603003720095|139|Medium|500
096004300100002009280000540020036000000000000000810030049000053800300006003400890|140|Hard|862
930000270000630080076000000000002005000365000800400000000000490040019300097000068|141|Hard|710
004000700000403016300020095000002000706109304000600000640070008810504000002000500|142|Hard|702
700006031200070009900000400300760100000000000002054003009001002100030005530200007|143|Hard|846
085093610010000070000000005100030504000107000002060001400000000070000080021900460|144|Medium|470
580000600306170004000002900200000006000894000800000000007200000000061209001000038|145|Medium|804
300000054000000000000379200289040170001000900073090085006237000000000000940000006|146|Medium|436
007000005000006900836001000104000600000502000005000302002600437008700000403000000|147|Hard|584
010900060070040100000002500003010040002704600040050800004300700006020000090008010|148|Hard|1040
000090000030205010805000070006000200074000130083000500050000906060509020000710000|149|Medium|560
000694200400000000800200090000460100060901050009070000080002007000000001003549000|150|Medium|474
000003062000705090080000010605000320700000008024000105070000000050100000260980000|151|Medium|414
080703000040000000097000800020901040100000006036205080003000790000000050000308020|152|Medium|624
000063100058000000030700060000201000170509042000300000760000010000000950003150000|153|Medium|704
020009100300000904000001000500060008030004020010080000000900000406000309008600050|154|Medium|642
900040605060000080002801700008125000000000000000396500007402100020000050300010000|155|Medium|370
008000970700930006000027003092000500000503000000000630600040000800091007029000300|156|Medium|700
000006902002508004060001050090020000003000409000000070050000090300804500108300000|157|Medium|724
020000093053006004000090008004010600000307000209000400700050000500600900040000010|158|Medium|548
500207000806000700470008060000090001041000050600000000060000085005000209000102004|159|Hard|724
082000609000000000017690250000028400300000002008310000023071940000000000900000820|160|Medium|306
009000000530000700002013060045002000800000003000100640050430280068000095000000300|161|Hard|720
085716300000003500100080000060000002000901000500000080009040003002300000004150690|162|Unfair|1310
005000400910002007000050010050000204006001000400080090090060000600300042007000100|163|Medium|618
000000010407100609000060007006017000908400506000600200600080000504009003020000000|164|Medium|444
201000708000009000000080600000004020040705060070900000007040800000100000435000900|165|Medium|472
608351000000080060040007002760000000500902008000000059800500040070040000000720305|166|Medium|466
000050200297000003000300800400010000013900070000020009004600000300000786001080000|167|Medium|478
087500000103009500290030008020000080000207000040000090800040036009600704000001850|168|Medium|342
000108020000000000810000057100050600530607089000090001690000008000000000080201300|169|Medium|484
005100004000020007040006210300008000090010020000405009018000030500040000700009800|170|Medium|554
102030590090200071000009000010000005089000720700000060000300000320007010068050907|171|Hard|1042
800000009000970800000032000070009050502000906060500010000400000005016200900700005|172|Hard|544
004200005070000080000190200010006320000000000082704060006072000000000050800905600|173|Hard|1004
200000008100907000049000700800040072093000540720050003008000310000403007500000006|174|Hard|822
080000000100030000004015309900200670000903080028006004701340500000000002000000040|175|Hard|990
816090030000020008007000100030050006000901000500060020004000300900080000073010069|176|Hard|710
807509000040008000520006090000000005260050084400000000090400032000900070000103908|177|Medium|826
000200000602070008781000000306000007000905000000000309047000582200050703000002000|178|Medium|484
051008070000040083000500100007000009340000012100000600006005000570080000410600390|179|Medium|726
020091030000020008080005900004000091000000000950000200065100080100050000030400017|180|Medium|594
304000506080400090007050000006010000850006030000070000000040900030001060702000104|181|Hard|784
003295080000030000109007400400000007000000000500000308008703506000050000010486700|182|Medium|410
070950000020000037000700090006020900700105008003090100010004000090000060030019050|183|Medium|480
080002700200030000076000010700980005000000000900065008010800960000090007000040050|184|Hard|828
350000020000032100180000050000706900020000040008105000010000096009310000740000031|185|Hard|1106
000005000793000200200010003900700042007080900630009001800060007006000329000500000|186|Hard|576
000100000700000396328000000050302000006040800000805030000000687567000004000007000|187|Hard|1024
047000010000800000000904500290000875006002900574000002002106000000007000030000690|188|Hard|820
009000000080000030000914000803000702006700900902006403000421000060000020000060100|189|Medium|444
000357000000020103900004702000000040100603007080000000601700004402060000070010000|190|Medium|474
002000403090820000000300070010000039900010002000000006050003000000008020807000100|191|Medium|636
500630000603000004000020010900041020000000000040080007070090000300000501108057009|192|Medium|614
000030000009806007025007000007000001064080902800000700000300290600408100000020000|193|Medium|474
039000010008057000000000400300016000000308000600020005005000207000100900090000850|194|Hard|872
061500030700030040000000509045002090000040000020600310302000000090060001070009420|195|Hard|1176
001950000006400030500002008060200090900000002080005010200300004050007900009004300|196|Hard|1030
900120070003080000000050006046000800091000340007000690700000000000060200050403009|197|Medium|424
003806000800007400010000050000040079050702060230060000060000030004500001000001000|198|Unfair|1238
000001900000080000020047803045000007800000001700000360507129030000030000000500600|199|Medium|354
000100000801030600000902830090000750060000340058000020075209000000040205000008000|200|Hard|510
090200010000640200600008009053090000040000080000000130900300800000075000020006070|201|Easy|438
096000010000000900350200004020905003070803090900407080100002046002000000080000520|202|Medium|602
000007800620004005100008009509800200000010000001009508000400000900600013002500000|203|Hard|764
010900000070600400500030000300002009280000013900100002000010004009004800000809060|204|Medium|974
420000050000000000003209040091000630300000002086000015070603900000000000050070061|205|Medium|484
000070000001000600003461000205000309780305016306000200000217500008000100000040000|206|Hard|796
024000069800060070000059000000000082007000100690000050000240000060010000708000300|207|Medium|742
004506000307009000009300000450000060003000700080000004000008000000900105600003902|208|Medium|402
050000080307000601000004009030580090100030007020061050200600000503000902040000030|209|Unfair|1366
001706400040500200000000030090000001000408003700000080510000000008000019007900600|210|Medium|542
100000000800003500200090010030045080008010400060730090070350001009400006000000004|211|Medium|410
040590002095000030000200000007000300600080009004000800000002080021000950500038010|212|Hard|674
098030570073000000200970000007600400050000020006007800000098007000000950019040230|213|Medium|482
008005003005060000004903600010050070700000006020090010002009400000080100400200500|214|Medium|444
009000803001090570000501000300800095090000060610009008000708000054030900806000300|215|Hard|1062
609000007053000000020806000001038200000000000002190600000405080080000320900300005|216|Medium|544
006573000100009005850000000200000000090602010500000007000010023700800001000927400|217|Medium|570
000000000103068005700305000005090010009000204037080500000706002900140308000000000|218|Medium|460
600009704000000000200050600005090100040000080006030500003000401000020000409605008|219|Medium|558
019000000350600007060012000003000070000905000090000403000560080500208006000000010|220|Medium|408
500401000090020010200000300006200730040000000007609400002000009050000080000908006|221|Unfair|848
001862000000000000078905000010006020000004000030200480020701340000000000000329700|222|Hard|624
057000060102090003400000000900204000003008500000006008000000007700030904090400200|223|Medium|628
160000008087005000000090000604301000000000090000609103000020000000470350850000042|224|Medium|564
030800000050060080900200031200003049400000002390000005740005000060070090000006000|225|Medium|614
700080060006010900010507000020700490009000500045001020000406010003020700060030002|226|Hard|932
010080050030700008800040000000500003900213005200004000000050002600001049020030070|227|Unfair|900
000507000073800620105000000001006098030000040400900100000000402098001570000302000|228|Unfair|1296
900000000030500000106087000098040100005300600001050230000810700040009060000000005|229|Medium|534
000020010240000005000100037030270000010306050000018090480901000700000081050080000|230|Medium|716
070090000900000674005000000740020090000569000060010003003000200817000005000040010|231|Medium|464
040300000010000560200080000100730058009801200070064001000040005063000040000007080|232|Medium|396
000000010030046080800700009001900640300502001098007300200004006080670050060000000|233|Hard|1102
000583000034000500025090000000004790700108003006300000000030640008000320000841000|234|Medium|566
050000089000005060600004073080030000501020807000010050130900002040200000820000090|235|Hard|756
000900000092070060001003400560000002000204000900000084008400603040030250000085000|236|Medium|530
007000400080400070100790300090000045001000200500070060006081007050006080003000600|237|Medium|610
000000000000073009540200001090400200000090000005007010100004037209060500030000000|238|Medium|492
000400603000000208004180000120000380000090000080000060000068700300000006905003000|239|Extreme|2192
000003540080040000005090030009070080700000006040000100090060200000080670018000000|240|Hard|1232
010090000054803790008000000000008600200040003006200500000000200042507980000020040|241|Medium|450
100003026800000009003246000080000200000605000009030010000814500200000008090300004|242|Medium|600
002300000710050000600080001930000020004000900060000084800000003000040007000562100|243|Unfair|1278
040060530020040080100080007000500000570000061000008009400000003010050020038090000|244|Medium|424
030040150800100002001602800000006000904000305000700000008403700200007006076010080|245|Hard|722
900003405000080000060100000004059300506000907003040500000008010000010000400700209|246|Hard|764
030980600070004003400700095200800000090000030000009001310008007800600010009012060|247|Hard|602
070030040005408000000000806400001087002000400310800005906000100000902300030080050|248|Hard|866
020000090400307000080060000107840000008070900000205700000010040000708006030000050|249|Medium|348
080501000906080001001300700002600000007090600000005200000004500300010802000203040|250|Hard|500
000000860430000009000507000084006500700405001092700480000108000800000024005000000|251|Hard|830
020000140700300500000080600290003007040000010300600098002030000005001000189000000|252|Hard|824
060200008800000070020071069070000002002503600900000040540320090030000006100004020|253|Unfair|952
460000000310000009090406003800097000040030050000540002500204090600000041000000038|254|Medium|656
095000420200000000060000050700103000008605900000204007010000040600000002042000310|255|Medium|674
000908002100000003020607041230700080000000000010004067570402030300000009400103000|256|Medium|432
087301050000900000451060000002000000300190007000000900000080102000005000030407690|257|Hard|754
200504030094060010000900000006002800028000790009400300000009000050010270080200003|258|Extreme|1966
800000000070230008020000010006100800000500400005004196060000040100089060000000002|259|Medium|538
000000370000000000040083006900157020004200500020400001300710090000000000085000600|260|Medium|708
400091086000007050070080000000100040600000002040006000000010060030409070190200004|261|Hard|764
000060000190000500080005097040030000003204700007050030300800060508000009000010000|262|Medium|558
000009708000500020670080000390002060008000400060400097000040001040005000001200500|263|Hard|1184
000040700709000802000000016100002030000106000060305009290000000603000908081000000|264|Medium|604
006400000900308000840050900700000094020000010480000006004090172000607009000003400|265|Medium|606
700600190610080000008307000030000070002000905080000060000706500000020001046005009|266|Unfair|1070
200106000097008620000000000070000260006309700043000080000000800069800430000205006|267|Hard|546
060050040000400000200800109000000020900000001150003008806009002000005000075020090|268|Medium|778
700008001600247009002000000090070520000800000057060010000000800800729005900300004|269|Medium|696
001000309800090002002000850000001020000702000090300000030600700104050006009000000|270|Medium|582
570000040000001000039500006600800005040602030900004001060003520000200000090000084|271|Unfair|1620
069000000570300040000000500400050108000708000001230006002000000080006037000000410|272|Unfair|1138
000702450008000010020003000240060009001090300800070046000400080050000200002907000|273|Hard|970
000007000200010007630004000760000020040528030020000054000901065900070003000600000|274|Medium|710
006000000739000045200700006003506000480000063000809000600008009520000684000000200|275|Medium|466
000600100400070092070000000004502000103000007009300200000000080560040009000005003|276|Medium|332
000000050005002008270090061302010890000000000049020106720080013100600700030000000|277|Medium|582
193000005004000600000000080300601009000405000408702003010000000009000700000100352|278|Hard|624
003109700080020000700300005050036000006905800000000040900002000000050070008604200|279|Unfair|1194
000000009800050100300102004009600200010000067006003900700305006008040000100000000|280|Hard|1068
009700400007800200405010007840000106000000000306000078600080705004007300008009600|281|Medium|612
000610500000000090000000630060079050073000920040050008036200000080000000007041000|282|Medium|578
100000004006002030000040280000019300900030007004500000003070000040100600600000901|283|Hard|718
260390700807240009000000000030000901009000500601000020000000000100085407006079082|284|Medium|672
080000200095007300000000080020100006006000100500008090250900040007400910000000070|285|Medium|408
000000010000807003000030609001078030803009207070620800204010000700502000050000000|286|Hard|1176
001003700602010000005607010000700000019000350000009000090001500000070802004805900|287|Medium|460
480020060002010500000000700370000450000901000096004003007000000004080100010090087|288|Hard|610
008009200103000006060000810000150040080090020050083000095000060800000701006900300|289|Medium|436
900000805200008004000000210600030008004106500700050009032000000400900003809700000|290|Medium|330
261000097030000050000082000000906004400000003600304500000810000090000040350000918|291|Hard|876
002471009600000003087000000028700006005000300300009120000000930700000004200143800|292|Hard|752
005100702000070080280300000650000000300010004000200091000004068020090000504006100|293|Medium|500
800104005024030906070000000060850000000000000000429030000000060106080240200506003|294|Hard|726
000100600003006470700000902905080000200905006000060705609000007041700200002008000|295|Extreme|2612
000070004960000200002500807003901000090050070000002500305007100001000083600010000|296|Medium|510
007900005500100080080020067000091000320000098000730000860070010070005004200009800|297|Hard|772
300400027060105000004000500053007009000010000800900630001000900000503070780001003|298|Extreme|2196
200000001000094600035000000180030000040180050000020006000000720007243000600000004|299|Medium|628
004205090000040070020301480000000100500000069008000000089103040010050000070409800|300|Hard|796
251000600040000000608005709000009006300406007800300000906500408000000060002000175|301|Unfair|1602
013000098000020030000007005060100070005080300090005080100900000080070000039000150|302|Medium|714
300402086000080000007005400003920870000000000009018500004300200000050000160209005|303|Hard|1306
030057000014002000000000002502000009940000058300000100400010000050200760000540090|304|Medium|444
000060500030041000800307000017900030300402005050006280000703009000000010006020000|305|Hard|1100
000305000005000603040860050410000092000040000850000014080090030704000900000503000|306|Medium|390
273000009006000002500300000090236000000050000000917040000508006400000900700000415|307|Hard|950
007030000600000002030148009050300100006000400001002080800701000900000005000050600|308|Medium|398
000000050080060024010208096600002010000103000090800002430901060900080070020000000|309|Medium|416
004000002090020010000104700000007130500000000019300050005802000070050060800000007|310|Medium|618
062900030000620000700000040000380601070000000308069000120000005000090000050004760|311|Unfair|1624
000300700800020001309080000060007400002000500007490000000040600200060004008503000|312|Hard|888
283070001070806050000009000005000000610090038000000200000900000060703090100050683|313|Medium|686
600308070000000400000269000056004120000020000047500360000897000005000000090603001|314|Hard|706
050030020029000300800000006290005001000671000100900075400000009005000780080050040|315|Hard|776
709600000030008040008090003000080007903000804500020000100070400060100070000409201|316|Medium|646
007400900000000750120900000080060027000104000210080090000003071040000000003005400|317|Hard|534
030090000600000800090005001000080400060050010002016000800400070004000609000700080|318|Medium|702
590000000300021090007800000700005000008000000000100002000006200910430007050000046|319|Medium|522
040120030506000001000009000000207040700000003030601000001980000200000804060074010|320|Hard|640
000930000001507400000000800060400320500000008010003040006000030089104000000052000|321|Hard|1098
090000870780000000400200000005480000000709002000062900600003007000040019001000080|322|Medium|498
702080000000000000013005290026090080300804009070050310069500170000000000000020906|323|Hard|912
502000000700090008048300000300007009000203000000900086000001540100070003006000907|324|Medium|524
000010003006030080005007400009840070003902500040056200002400800030080900900020000|325|Medium|362
000038070005007200040000530000170008070203090800045000092000010007000600050810000|326|Hard|806
072000309000010000600040020790000000200476005000500032020090006000060000301000980|327|Medium|340
230000067080900020000040801003020000060500070000080500908070000020009000300000014|328|Medium|364
300040000400200000059007060006009400000020000007800500040702350090003001000090002|329|Hard|644
401700800070080900000602000803000017006000300140000208000807000002040090004003705|330|Hard|1122
100000008000706030030000067006050900002407600000000300010090000020301000800000004|331|Medium|582
250006090400000203000080000004000000005907612060000900000030000302000001090500024|332|Medium|484
800309000000080007000040502250003100700010008001500039109000000500000000000906000|333|Medium|508
400700008300005006070200000100804020040000080090102004000007040900000107800006009|334|Medium|720
100006008080200000605008040950600000003801200000009051070900402000002010800400003|335|Hard|632
000905200020603070039000000004000750090080010053000900000000130010206080002007000|336|Medium|500
010040080200700040300000950005008000700106008000400500071000003650001009030090020|337|Hard|456
300020009000009010800006700006400928040000060098001000001800004020300000600010007|338|Medium|470
908400000000080001006100300080007620000648000064900050003001500700030000000004803|339|Hard|616
000103070004060800070080060800900050700040003050002009030090040002070500010204000|340|Medium|716
000005307000009010017300040036000250000201000092000760060007480040600000501900000|341|Medium|362
346800205200000000050700000020503008400000003700904010000008020000000001902006584|342|Medium|362
500000018040300000080704050150030006700000002400060081070608020000003060690000004|343|Medium|542
000000000800013400205000100000009601900108007104500000001080504002460009000090000|344|Medium|390
090060000020100009104000000002000430401706802079000100007000906600001080000040020|345|Medium|426
072000018000405000900000000005004900100000506003700100000000604000002000040006390|346|Medium|442
006900300019306000040700080050000004098000750700000030080007040000000100004001600|347|Medium|474
000090250904000008050006000006205400800000001001703900000600040000000509070350000|348|Medium|384
000005000005030006800790021204000900007000000009000302600072009900080607000400000|349|Medium|624
040009000200700004309002601680020000000000000010000087003900702400007008000800030|350|Hard|734
000080000008003602952000080040060700800109000007050060030000041201700500000010000|351|Hard|600
000000000280000090006500204000702900008000600003104000802907500750000023004000000|352|Medium|384
790000013000007040000010000005140900100000007000068200080050000010900080260000004|353|Unfair|1728
270100009004000350080003700000080000060041080000070000008700010045000600100002074|354|Medium|560
080010640600090007002607000009000006000405000200900300000001200300040008045030060|355|Extreme|2200
200600000005008000003509100030015060400000008090460010009301600000900201000006005|356|Medium|356
070060020200700000000801900047600190050000040039008650003204000000007004010030080|357|Hard|882
000108090008040607000000000020000050000672031030000060000000000605010400040205003|358|Medium|688
000090000604000350802700000500000000400165002010000009000003801301000906000080000|359|Hard|1128
100020007004701000802009100005000003007000900600000540003800705000502400700010009|360|Hard|746
080020390000000700070000000600304005800002007700805001090000080000600000036010000|361|Medium|512
400000002000800700070009800006000000048020630009000200000901050000703000600000004|362|Medium|556
100000000009010040004000300800400000093000570000306002001870200020060908000000001|363|Medium|468
000008640040000030691000002000803700060000820008907000000000215080000090059400000|364|Medium|590
093570400000000006000009005800040701030200060706090003300400000900000000004016320|365|Medium|506
000501000800000001060070530000052700024000610008160050075030090300000002000907000|366|Hard|1266
500000000000402560004500008708056000000200000000790804900007400067100030000000001|367|Medium|454
000040036090030007041000000000006050400395008073000000000000580900050020150070000|368|Hard|1074
000020006000400700703056000004000100370000489006040200000900807005008000400060000|369|Medium|404
000020006640000087000058200004000020809030401050000300008390000230000018500080000|370|Hard|586
680504020000000000002900638743000000100000009000000374516009700000000000070806091|371|Hard|982
530000007001005203000024000000060830000000900067080000000140000304200501900000000|372|Medium|778
020030050000509000103080900005700090401000608070008400002010007000602000010050020|373|Medium|606
000050002006109000058000040000200008017000250400001009030000720000803000900060000|374|Hard|858
027040000001060500500708000000000306930406017602000000000209008006080100000070450|375|Unfair|1292
090402050000061002000080040000350700007000390009008000010040000500230000060107020|376|Medium|340
070030001000709508900468000080000000600000109000000070000201007206907000700040020|377|Medium|480
700000008086100300000530060001002040800304009090700200040076000003001080200000006|378|Medium|456
300400050000005074000030020090000000006000508000000040070060000400280007210007009|379|Medium|392
400203000086000000900000408000072603000090000807610004601000002000000940000400007|380|Medium|454
200036000860040019000009060092000050300000006040000290070900000630070004000060008|381|Medium|560
200059000600008001930000020050690000003000600000015030010070096800900003000030007|382|Medium|650
020570680007040000000900000901000802006401900508000106000002000000060300082034000|383|Unfair|866
000000001000805000086000090060004079003090500970500020010000760000903000720040000|384|Medium|424
009001300000000400070000098090002170050179080004300020920000030001000000003500700|385|Medium|460
000007008005800600081060750000000009040603810900000000003050460008006900400200000|386|Medium|760
